,Info_By_EuropePMC_Api
hasTextMinedTerms,Y
hasDbCrossReferences,N
hasLabsLinks,N
license,cc by
hasEvaluations,N
authMan,N
epmcAuthMan,N
nihAuthMan,N
hasTMAccessionNumbers,N
dateOfCreation,2024-04-04
firstIndexDate,2024-04-05
fullTextReceivedDate,2024-04-09
dateOfRevision,2024-04-07
electronicPublicationDate,2024-04-04
firstPublicationDate,2024-04-04
