,Info_By_EuropePMC_Api
hasSuppl,Y
citedByCount,0
hasData,Y
hasReferences,Y
hasTextMinedTerms,Y
hasDbCrossReferences,N
hasLabsLinks,Y
license,cc by
hasEvaluations,N
authMan,N
epmcAuthMan,N
nihAuthMan,N
hasTMAccessionNumbers,N
dateOfCompletion,2024-05-10
dateOfCreation,2024-05-10
firstIndexDate,2024-05-11
fullTextReceivedDate,2024-05-13
dateOfRevision,2024-05-12
electronicPublicationDate,2024-05-10
firstPublicationDate,2024-05-10
