,Info_By_EuropePMC_Api
grantsList,"OrderedDict([('grant', [OrderedDict([('grantId', '101095129'), ('agency', 'European Commission (EC)'), ('orderIn', '0')]), OrderedDict([('agency', 'Data Repository Platform project of the Eötvös Loránd Research Network'), ('orderIn', '0')]), OrderedDict([('grantId', '101057344'), ('agency', 'European Commission (EC)'), ('orderIn', '0')]), OrderedDict([('grantId', '101017452'), ('agency', 'European Commission'), ('orderIn', '0')]), OrderedDict([('grantId', '101057344'), ('agency', 'European Commission'), ('orderIn', '0')]), OrderedDict([('grantId', '101095129'), ('agency', 'European Commission'), ('orderIn', '0')]), OrderedDict([('grantId', '101017452'), ('agency', 'European Commission (EC)'), ('orderIn', '0')])])])"
subsetList,"OrderedDict([('subset', OrderedDict([('code', 'IM'), ('name', 'Index Medicus')]))])"
fullTextUrlList,"OrderedDict([('fullTextUrl', [OrderedDict([('availability', 'Open access'), ('availabilityCode', 'OA'), ('documentStyle', 'pdf'), ('site', 'Unpaywall'), ('url', 'https://www.nature.com/articles/s41597-024-03185-4.pdf')]), OrderedDict([('availability', 'Subscription required'), ('availabilityCode', 'S'), ('documentStyle', 'doi'), ('site', 'DOI'), ('url', 'https://doi.org/10.1038/s41597-024-03185-4')]), OrderedDict([('availability', 'Open access'), ('availabilityCode', 'OA'), ('documentStyle', 'html'), ('site', 'Europe_PMC'), ('url', 'https://europepmc.org/articles/PMC11087458')]), OrderedDict([('availability', 'Open access'), ('availabilityCode', 'OA'), ('documentStyle', 'pdf'), ('site', 'Europe_PMC'), ('url', 'https://europepmc.org/articles/PMC11087458?pdf=render')])])])"
isOpenAccess,Y
inEPMC,Y
inPMC,N
hasPDF,Y
hasBook,N
hasSuppl,N
citedByCount,1
hasData,Y
hasReferences,Y
hasTextMinedTerms,Y
hasDbCrossReferences,N
hasLabsLinks,Y
license,cc by
hasEvaluations,N
authMan,N
epmcAuthMan,N
nihAuthMan,N
hasTMAccessionNumbers,Y
tmAccessionTypeList,"OrderedDict([('accessionType', 'doi')])"
dateOfCompletion,2024-05-10
dateOfCreation,2024-05-10
firstIndexDate,2024-05-12
fullTextReceivedDate,2024-05-16
dateOfRevision,2024-05-13
electronicPublicationDate,2024-05-10
firstPublicationDate,2024-05-10
