,Info_By_EuropePMC_Api
authorList,"OrderedDict([('author', [OrderedDict([('fullName', 'Toro-Hernández FD'), ('firstName', 'Felipe Diego'), ('lastName', 'Toro-Hernández'), ('initials', 'FD'), ('authorId', OrderedDict([('@type', 'ORCID'), ('#text', '0000-0003-1237-343X')])), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', [OrderedDict([('affiliation', 'Graduate Program in Neuroscience and Cognition, Federal University of ABC, São Paulo, Brazil.')]), OrderedDict([('affiliation', 'Center for Social and Cognitive Neuroscience, School of Psychology, Universidad Adolfo Ibáñez, Santiago, Chile.')])])]))]), OrderedDict([('fullName', 'Migeot J'), ('firstName', 'Joaquín'), ('lastName', 'Migeot'), ('initials', 'J'), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', [OrderedDict([('affiliation', 'Center for Social and Cognitive Neuroscience, School of Psychology, Universidad Adolfo Ibáñez, Santiago, Chile.')]), OrderedDict([('affiliation', 'Latin American Brain Health Institute, Universidad Adolfo Ibáñez, Santiago, Chile.')])])]))]), OrderedDict([('fullName', 'Marchant N'), ('firstName', 'Nicolás'), ('lastName', 'Marchant'), ('initials', 'N'), ('authorId', OrderedDict([('@type', 'ORCID'), ('#text', '0000-0001-7891-1005')])), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', OrderedDict([('affiliation', 'Center for Social and Cognitive Neuroscience, School of Psychology, Universidad Adolfo Ibáñez, Santiago, Chile.')]))]))]), OrderedDict([('fullName', 'Olivares D'), ('firstName', 'Daniela'), ('lastName', 'Olivares'), ('initials', 'D'), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', [OrderedDict([('affiliation', 'Center for Social and Cognitive Neuroscience, School of Psychology, Universidad Adolfo Ibáñez, Santiago, Chile.')]), OrderedDict([('affiliation', 'Laboratorio de Neuropsicología y Neurociencias Clínicas, Universidad de Chile, Santiago, Chile.')])])]))]), OrderedDict([('fullName', 'Ferrante F'), ('firstName', 'Franco'), ('lastName', 'Ferrante'), ('initials', 'F'), ('authorId', OrderedDict([('@type', 'ORCID'), ('#text', '0000-0002-9455-2214')])), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', [OrderedDict([('affiliation', 'Cognitive Neuroscience Center, Universidad de San Andrés, Buenos Aires, Argentina.')]), OrderedDict([('affiliation', 'National Scientific and Technical Research Council, Buenos Aires, Argentina.')]), OrderedDict([('affiliation', 'Facultad de Ingeniería, Universidad de Buenos Aires, Buenos Aires, Argentina.')])])]))]), OrderedDict([('fullName', 'González-Gómez R'), ('firstName', 'Raúl'), ('lastName', 'González-Gómez'), ('initials', 'R'), ('authorId', OrderedDict([('@type', 'ORCID'), ('#text', '0000-0003-2341-011X')])), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', [OrderedDict([('affiliation', 'Center for Social and Cognitive Neuroscience, School of Psychology, Universidad Adolfo Ibáñez, Santiago, Chile.')]), OrderedDict([('affiliation', 'Latin American Brain Health Institute, Universidad Adolfo Ibáñez, Santiago, Chile.')])])]))]), OrderedDict([('fullName', 'González Campo C'), ('firstName', 'Cecilia'), ('lastName', 'González Campo'), ('initials', 'C'), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', [OrderedDict([('affiliation', 'Cognitive Neuroscience Center, Universidad de San Andrés, Buenos Aires, Argentina.')]), OrderedDict([('affiliation', 'National Scientific and Technical Research Council, Buenos Aires, Argentina.')])])]))]), OrderedDict([('fullName', 'Fittipaldi S'), ('firstName', 'Sol'), ('lastName', 'Fittipaldi'), ('initials', 'S'), ('authorId', OrderedDict([('@type', 'ORCID'), ('#text', '0000-0001-7704-3349')])), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', [OrderedDict([('affiliation', 'Latin American Brain Health Institute, Universidad Adolfo Ibáñez, Santiago, Chile.')]), OrderedDict([('affiliation', 'Cognitive Neuroscience Center, Universidad de San Andrés, Buenos Aires, Argentina.')]), OrderedDict([('affiliation', 'Global Brain Health Institute, University of California, San Francisco, California, USA; & Trinity College, Dublin, Ireland.')])])]))]), OrderedDict([('fullName', 'Rojas-Costa GM'), ('firstName', 'Gonzalo M'), ('lastName', 'Rojas-Costa'), ('initials', 'GM'), ('authorId', OrderedDict([('@type', 'ORCID'), ('#text', '0000-0002-6228-2678')])), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', [OrderedDict([('affiliation', 'Department of Radiology, Clínica las Condes, Santiago, Chile.')]), OrderedDict([('affiliation', 'Advanced Epilepsy Center, Clínica las Condes, Santiago, Chile.')]), OrderedDict([('affiliation', 'Join Unit FISABIO-CIPF, Valencia, Spain.')]), OrderedDict([('affiliation', 'School of Medicine, Finis Terrae University, Santiago, Chile.')]), OrderedDict([('affiliation', 'Health Innovation Center, Clínica Las Condes, Santiago, Chile.')])])]))]), OrderedDict([('fullName', 'Moguilner S'), ('firstName', 'Sebastian'), ('lastName', 'Moguilner'), ('initials', 'S'), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', OrderedDict([('affiliation', 'Global Brain Health Institute, University of California, San Francisco, California, USA; & Trinity College, Dublin, Ireland.')]))]))]), OrderedDict([('fullName', 'Slachevsky A'), ('firstName', 'Andrea'), ('lastName', 'Slachevsky'), ('initials', 'A'), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', [OrderedDict([('affiliation', 'Memory and Neuropsychiatric Center (CMYN), Neurology Department, Hospital del Salvador & Faculty of Medicine, University of Chile, Santiago, Chile.')]), OrderedDict([('affiliation', 'Geroscience Center for Brain Health and Metabolism (GERO), Santiago, Chile.')]), OrderedDict([('affiliation', 'Neuropsychology and Clinical Neuroscience Laboratory (LANNEC), Physiopatology Program - Institute of Biomedical Sciences (ICBM), Neuroscience and East Neuroscience Departments, Faculty of Medicine, University of Chile, Santiago, Chile.')]), OrderedDict([('affiliation', 'Neurology and Psychiatry Department, Clínica Alemana-Universidad Desarrollo, Santiago, Chile.')])])]))]), OrderedDict([('fullName', 'Chaná Cuevas P'), ('firstName', 'Pedro'), ('lastName', 'Chaná Cuevas'), ('initials', 'P'), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', OrderedDict([('affiliation', 'Facultad de Ciencias Médicas, Universidad de Santiago de Chile, Santiago, Chile.')]))]))]), OrderedDict([('fullName', 'Ibáñez A'), ('firstName', 'Agustín'), ('lastName', 'Ibáñez'), ('initials', 'A'), ('authorId', OrderedDict([('@type', 'ORCID'), ('#text', '0000-0001-6758-5101')])), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', [OrderedDict([('affiliation', 'Latin American Brain Health Institute, Universidad Adolfo Ibáñez, Santiago, Chile.')]), OrderedDict([('affiliation', 'Cognitive Neuroscience Center, Universidad de San Andrés, Buenos Aires, Argentina.')]), OrderedDict([('affiliation', 'Global Brain Health Institute, University of California, San Francisco, California, USA; & Trinity College, Dublin, Ireland.')])])]))]), OrderedDict([('fullName', 'Chaigneau S'), ('firstName', 'Sergio'), ('lastName', 'Chaigneau'), ('initials', 'S'), ('authorId', OrderedDict([('@type', 'ORCID'), ('#text', '0000-0001-8642-6325')])), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', [OrderedDict([('affiliation', 'Center for Social and Cognitive Neuroscience, School of Psychology, Universidad Adolfo Ibáñez, Santiago, Chile.')]), OrderedDict([('affiliation', 'Center for Cognition Research, School of Psychology, Universidad Adolfo Ibáñez, Santiago, Chile.')])])]))]), OrderedDict([('fullName', 'García AM'), ('firstName', 'Adolfo M'), ('lastName', 'García'), ('initials', 'AM'), ('authorId', OrderedDict([('@type', 'ORCID'), ('#text', '0000-0002-6936-0114')])), ('authorAffiliationDetailsList', OrderedDict([('authorAffiliation', [OrderedDict([('affiliation', 'Latin American Brain Health Institute, Universidad Adolfo Ibáñez, Santiago, Chile. adolfo.garcia@gbhi.org.')]), OrderedDict([('affiliation', 'Cognitive Neuroscience Center, Universidad de San Andrés, Buenos Aires, Argentina. adolfo.garcia@gbhi.org.')]), OrderedDict([('affiliation', 'Global Brain Health Institute, University of California, San Francisco, California, USA; & Trinity College, Dublin, Ireland. adolfo.garcia@gbhi.org.')]), OrderedDict([('affiliation', 'Departamento de Lingüística y Literatura, Facultad de Humanidades, Universidad de Santiago de Chile, Santiago, Chile. adolfo.garcia@gbhi.org.')])])]))])])])"
authorIdList,"OrderedDict([('authorId', [OrderedDict([('@type', 'ORCID'), ('#text', '0000-0001-6758-5101')]), OrderedDict([('@type', 'ORCID'), ('#text', '0000-0001-7704-3349')]), OrderedDict([('@type', 'ORCID'), ('#text', '0000-0001-7891-1005')]), OrderedDict([('@type', 'ORCID'), ('#text', '0000-0001-8642-6325')]), OrderedDict([('@type', 'ORCID'), ('#text', '0000-0002-6228-2678')]), OrderedDict([('@type', 'ORCID'), ('#text', '0000-0002-6936-0114')]), OrderedDict([('@type', 'ORCID'), ('#text', '0000-0002-9455-2214')]), OrderedDict([('@type', 'ORCID'), ('#text', '0000-0003-1237-343X')]), OrderedDict([('@type', 'ORCID'), ('#text', '0000-0003-2341-011X')])])])"
dataLinksTagsList,"OrderedDict([('dataLinkstag', 'altmetrics')])"
journalInfo,"OrderedDict([('issue', '1'), ('volume', '10'), ('journalIssueId', '3689439'), ('dateOfPublication', '2024 Jan'), ('monthOfPublication', '1'), ('yearOfPublication', '2024'), ('printPublicationDate', '2024-01-01'), ('journal', OrderedDict([('title', ""NPJ Parkinson's disease""), ('ISOAbbreviation', 'NPJ Parkinsons Dis'), ('medlineAbbreviation', 'NPJ Parkinsons Dis'), ('NLMid', '101675390'), ('ISSN', '2373-8057'), ('ESSN', '2373-8057')]))])"
pubYear,2024
pageInfo,15
abstractText,"Cognitive studies on Parkinson's disease (PD) reveal abnormal semantic processing. Most research, however, fails to indicate which conceptual properties are most affected and capture patients' neurocognitive profiles. Here, we asked persons with PD, healthy controls, and individuals with behavioral variant frontotemporal dementia (bvFTD, as a disease control group) to read concepts (e.g., 'sun') and list their features (e.g., hot). Responses were analyzed in terms of ten word properties (including concreteness, imageability, and semantic variability), used for group-level comparisons, subject-level classification, and brain-behavior correlations. PD (but not bvFTD) patients produced more concrete and imageable words than controls, both patterns being associated with overall cognitive status. PD and bvFTD patients showed reduced semantic variability, an anomaly which predicted semantic inhibition outcomes. Word-property patterns robustly classified PD (but not bvFTD) patients and correlated with disease-specific hypoconnectivity along the sensorimotor and salience networks. Fine-grained semantic assessments, then, can reveal distinct neurocognitive signatures of PD."
affiliation,"Graduate Program in Neuroscience and Cognition, Federal University of ABC, São Paulo, Brazil."
publicationStatus,epublish
language,eng
pubModel,Electronic
pubTypeList,"OrderedDict([('pubType', ['research-article', 'Journal Article'])])"
grantsList,"OrderedDict([('grant', [OrderedDict([('grantId', 'R01 AG083799'), ('agency', 'NIA NIH HHS'), ('acronym', 'AG'), ('orderIn', '0')]), OrderedDict([('grantId', 'R01 AG057234'), ('agency', 'NIA NIH HHS'), ('acronym', 'AG'), ('orderIn', '0')]), OrderedDict([('grantId', 'R01 AG075775'), ('agency', 'NIA NIH HHS'), ('acronym', 'AG'), ('orderIn', '0')])])])"
fullTextUrlList,"OrderedDict([('fullTextUrl', [OrderedDict([('availability', 'Open access'), ('availabilityCode', 'OA'), ('documentStyle', 'pdf'), ('site', 'Unpaywall'), ('url', 'https://www.nature.com/articles/s41531-024-00630-4.pdf')]), OrderedDict([('availability', 'Subscription required'), ('availabilityCode', 'S'), ('documentStyle', 'doi'), ('site', 'DOI'), ('url', 'https://doi.org/10.1038/s41531-024-00630-4')]), OrderedDict([('availability', 'Open access'), ('availabilityCode', 'OA'), ('documentStyle', 'html'), ('site', 'Europe_PMC'), ('url', 'https://europepmc.org/articles/PMC10776628')]), OrderedDict([('availability', 'Open access'), ('availabilityCode', 'OA'), ('documentStyle', 'pdf'), ('site', 'Europe_PMC'), ('url', 'https://europepmc.org/articles/PMC10776628?pdf=render')])])])"
commentCorrectionList,"OrderedDict([('commentCorrection', OrderedDict([('id', '38287053'), ('source', 'MED'), ('reference', 'NPJ Parkinsons Dis. 2024 Jan 29;10(1):30'), ('type', 'Erratum in'), ('orderIn', '1')]))])"
isOpenAccess,Y
inEPMC,Y
inPMC,N
hasPDF,Y
hasBook,N
hasSuppl,Y
citedByCount,2
hasData,Y
hasReferences,Y
hasTextMinedTerms,Y
hasDbCrossReferences,N
hasLabsLinks,Y
license,cc by
hasEvaluations,N
authMan,N
epmcAuthMan,N
nihAuthMan,N
hasTMAccessionNumbers,N
dateOfCreation,2024-01-09
firstIndexDate,2024-01-10
fullTextReceivedDate,2024-01-12
dateOfRevision,2024-02-01
electronicPublicationDate,2024-01-09
firstPublicationDate,2024-01-09
